name,description,latitude,longitude,state,image_url,type
"Great Atlantic and Pacific Tea Company Warehouse (Jersey City, New Jersey)","The Great Atlantic and Pacific Tea Company Warehouse is a historic formerly commercial building at 150 Bay Street in Jersey City, Hudson County, New Jersey, United States. Built as a warehouse for The Great Atlantic & Pacific Tea Company (A&P) in 1900, it is the major surviving remnant of a five-building complex of the nation's first major grocery store chain. It was designated a National Historic Landmark in 1978, and now houses a mix of residences and storage facilities.",40.72101944,-74.04023333,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Great-a-p-warehouse-jersey-city.jpg/330px-Great-a-p-warehouse-jersey-city.jpg,Manmade
Great Falls (Passaic River),"The Great Falls of the Passaic River is a prominent waterfall, 77 feet (23 m) high, on the Passaic River in the city of Paterson in Passaic County, New Jersey. One of the United States' largest waterfalls, it played a significant role in the early industrial development of New Jersey starting in the earliest days of the nation. The falls and surrounding area are protected as part of the Paterson Great Falls National Historical Park, administered by the National Park Service. Congress authorized its establishment in 2009.",40.91611111,-74.18166667,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Great_Falls_of_Paterson_2016.jpg/330px-Great_Falls_of_Paterson_2016.jpg,Manmade
Hadrosaurus Foulkii Leidy Site,"The Hadrosaurus foulkii Leidy Site is a historic paleontological site in Haddonfield, Camden County, New Jersey. Now set in state-owned parkland, it is where the first relatively complete set of dinosaur bones were discovered in 1838, and then fully excavated by William Parker Foulke in 1858. The dinosaur was later named Hadrosaurus foulkii by Joseph Leidy. The site, designated a National Historic Landmark in 1994, is now a small park known as ""Hadrosaurus Park"" and is accessed at the eastern end of Maple Avenue in northern Haddonfield.",39.91018,-75.02856,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/NHL_Marl_Pit_2.JPG/330px-NHL_Marl_Pit_2.JPG,Manmade
Lakehurst Hangar No. 1,"Hangar No. 1 is an airship hangar located at Naval Air Engineering Station Lakehurst in Manchester Township, in Ocean County, New Jersey, United States. It was the intended destination of the rigid airship LZ 129 Hindenburg prior to the Hindenburg disaster on May 6, 1937, when it burned while landing. Built in 1921, it is one of the oldest surviving structures associated with that period's development of lighter-than-air flight. It was designated a National Historic Landmark in 1968.",40.02901111,-74.31660833,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Hindenburg_Disaster_Marker.jpg/330px-Hindenburg_Disaster_Marker.jpg,Manmade
Joseph Henry House,"The Joseph Henry House is a historic building located on the campus of Princeton University in Princeton, Mercer County, New Jersey, United States. Joseph Henry, a prominent American physicist who worked in electromagnetics, designed the house in 1836 and lived there from its completion in 1838 until taking a position as the first secretary of the Smithsonian Institution in 1848. The construction of the house was offered to the young physicist as part of the University's attempt to hire him away from the Albany Academy in an attempt to raise Princeton's profile. After Henry's departure, the house served as the official housing of the Dean of the College, the University's senior undergraduate academic officer, from 1909 to 1961.",40.34936944,-74.65887778,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Joseph_Henry_House-072.jpg/330px-Joseph_Henry_House-072.jpg,Manmade
"The Hermitage (Ho-Ho-Kus, New Jersey)","The Hermitage, located in Ho-Ho-Kus, Bergen County, in the U.S. state of New Jersey, is a fourteen-room Gothic Revival house museum built in 1847–48 from designs by William H. Ranlett for Elijah Rosencrantz, Jr. Members of the Rosencrantz family owned The Hermitage estate from 1807 to 1970. The site was designated a National Historic Landmark for the excellence of its architecture and added to National Register of Historic Places in 1970 and was added to the New Jersey Register of Historic Places in 1971.",41.00666667,-74.11944444,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hermitage-rear.jpg/330px-Hermitage-rear.jpg,Manmade
Hinchliffe Stadium,"Hinchliffe Stadium is a 7,800-seat stadium located in Paterson, New Jersey. The stadium is located atop the Great Falls of the Passaic River, and is part of the surrounding National Historical Park. The stadium, built in 1932, was closed in 1996 after years of neglect but reopened in 2023.",40.91833333,-74.18111111,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Hinchliffe_Stadium_July_2023.jpg/330px-Hinchliffe_Stadium_July_2023.jpg,Manmade
Holland Tunnel,"The Holland Tunnel is a vehicular tunnel under the Hudson River that connects Hudson Square and Lower Manhattan in New York City in the east to Jersey City, New Jersey, in the west. The tunnel is operated by the Port Authority of New York and New Jersey and carries Interstate 78. The New Jersey side of the tunnel is the eastern terminus of New Jersey Route 139. The Holland Tunnel is one of three vehicular crossings between Manhattan and New Jersey; the two others are the Lincoln Tunnel and George Washington Bridge.",40.7277291,-74.0217563,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Holland_Tunnel_Eastbound.jpg/330px-Holland_Tunnel_Eastbound.jpg,Manmade
Francis Hopkinson House,"The Francis Hopkinson House is an historic house at 101 Farnsworth Avenue in the city of Bordentown in Burlington County, New Jersey, United States. Built in 1750, it was the home of Founding Father Francis Hopkinson (1737-1791), the designer of the United States Flag and a signer of the United States Declaration of Independence. He lived in this home with his wife Ann Borden (1747-1827) from 1774 until Hopkinson's death in 1791. Ann Borden was the granddaughter of Joseph Borden, the founder of Bordentown, New Jersey. The house was designated a National Historic Landmark in 1971.",40.14833333,-74.71388889,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Francis_Hopkinson_House%2C_Bordentown%2C_NJ_Nov_2017.jpg/330px-Francis_Hopkinson_House%2C_Bordentown%2C_NJ_Nov_2017.jpg,Manmade
Holmdel Horn Antenna,"The Holmdel Horn Antenna is a large microwave horn antenna that was used as a satellite communication antenna and radio telescope during the 1960s at the Bell Telephone Laboratories facility located on Crawford Hill in Holmdel Township, New Jersey, United States. It was designated a National Historic Landmark in 1989 because of its association with the research work of two radio astronomers, Arno Penzias and Robert Wilson.",40.39072,-74.18483,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Horn_Antenna-in_Holmdel%2C_New_Jersey_-_restoration1.jpg/330px-Horn_Antenna-in_Holmdel%2C_New_Jersey_-_restoration1.jpg,Manmade
Lawrenceville School,"The Lawrenceville School is a private coeducational preparatory school for boarding and day students located in the unincorporated community of Lawrenceville within Lawrence Township in Mercer County, in the U.S. state of New Jersey. Lawrenceville is a member of the Eight Schools Association and the Ten Schools Admission Organization.",40.29414,-74.72494,New Jersey,https://upload.wikimedia.org/wikipedia/en/c/cd/Lawrenceville_School_seal.png,Manmade
Liberty Hall (New Jersey),"Liberty Hall, also known as the Governor William Livingston House, located on Morris Avenue in Union, Union County, New Jersey, United States, is a historic home where many leading influential people lived. It was documented by the Historic American Buildings Survey (HABS) in 1938. The house was added to the National Register of Historic Places as a National Historic Landmark on November 28, 1972, for its significance in politics and government. It is now the Liberty Hall Museum.",40.67833333,-74.22861111,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Liberty-hall-elizabeth.jpg/330px-Liberty-hall-elizabeth.jpg,Manmade
Lucy the Elephant,"Lucy the Elephant is a six-story elephant-shaped wood frame and tin clad building, constructed in 1882 by James V. Lafferty in Margate City, New Jersey. Lucy was built with the purpose of promoting real estate sales and attracting tourists to the area. Today, Lucy remains the oldest surviving roadside tourist attraction in America.",39.32064722,-74.51190278,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/2025-04-28_12_38_15_Right_and_front_side_of_Lucy_the_Elephant_in_Margate_City%2C_Atlantic_County%2C_New_Jersey.jpg/330px-2025-04-28_12_38_15_Right_and_front_side_of_Lucy_the_Elephant_in_Margate_City%2C_Atlantic_County%2C_New_Jersey.jpg,Manmade
Maybury Hill,"Maybury Hill is a historic house at 346 Snowden Lane, in Princeton, Mercer County, New Jersey, United States. Built about 1725, it was the birthplace and boyhood home of Joseph Hewes (1730-1779), a signer of the United States Declaration of Independence. The house, an architecturally excellent example of Georgian domestic architecture, was designated a National Historic Landmark in 1971 for its association with Hewes. It is a private residence not open to the public.",40.3675,-74.64138889,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Maybury-hill-princeton.JPG/330px-Maybury-hill-princeton.JPG,Manmade
Minisink Archaeological Site,"Minisink Archeological Site, also known as Minisink Historic District, is an archeological site of 1320 acres located in both Sussex County, New Jersey and Pike County, Pennsylvania. It was part of a region occupied by Munsee-speaking Lenape that extended from southern New York across northern New Jersey to northeastern Pennsylvania. The Munsee were speakers of one of the three major language dialects of the Lenape Native American tribe. This interstate territory became the most important Munsee community for the majority of the 17th and 18th centuries.",41.093454,-74.992247,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Manna_site_cut_bank_1.jpg/330px-Manna_site_cut_bank_1.jpg,Manmade
Monmouth Battlefield State Park,"Monmouth Battlefield State Park is a 1,818-acre (7.36 km2) New Jersey state park located on the border of Manalapan and Freehold Township, in Monmouth County, New Jersey, United States. This park preserves the historical battlefield on which the American Revolutionary War's Battle of Monmouth (1778) was waged. It was added to the National Register of Historic Places for its significance in military history.",40.27305556,-74.31388889,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Craig_House_during_winter.png/330px-Craig_House_during_winter.png,Manmade
"Morven (Princeton, New Jersey)","Morven, known officially as Morven Museum & Garden, is an historic 18th-century house at 55 Stockton Street in Princeton, New Jersey. It served as the governor's mansion for nearly four decades in the 20th century, and has been designated a National Historic Landmark for its association with Richard Stockton (1730-1781), a signer of the United States Declaration of Independence.",40.34749167,-74.66695278,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/MorvenNJ.jpg/330px-MorvenNJ.jpg,Manmade
Nassau Hall,"Nassau Hall, colloquially known as Old Nassau, is the oldest building at Princeton University in Princeton, Mercer County, New Jersey, United States. In 1783 it served as the United States Capitol building for four months. At the time it was built in 1756, Nassau Hall was the largest building in colonial New Jersey and the largest academic building in the American colonies.",40.34873889,-74.65935,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Cannon_Green_and_Nassau_Hall%2C_Princeton_University.jpg/330px-Cannon_Green_and_Nassau_Hall%2C_Princeton_University.jpg,Manmade
Thomas Nast Home,"The Thomas Nast Home, also known as Villa Fontana, is a historic house on MacCulloch Avenue in Morristown, Morris County, New Jersey, United States. Built in 1860–1861, it was the home of political cartoonist Thomas Nast (1840–1902) from 1871 until shortly before his death. Nast is best known for his caricatures, published in Harpers Weekly, in which he created or popularized now-iconic images, including typical American depictions of Santa Claus, the Democratic Donkey, and the Republican Elephant. The house was named a National Historic Landmark in 1964 and placed on the National Register of Historic Places in 1966.",40.79166667,-74.48111111,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Thomas_Nast_Home.jpg/330px-Thomas_Nast_Home.jpg,Manmade
Navesink Twin Lights,"The Navesink Twin Lights is a non-operational lighthouse and museum located in Highlands, Monmouth County, New Jersey, United States, overlooking Sandy Hook Bay, the entrance to New York Harbor, and the Atlantic Ocean. The Twin Lights, as the name implies, are a pair of beacons located 246 feet (75 m) above sea level on the headlands of the Navesink Highlands.",40.39622222,-73.98577778,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Twin_Lights_of_the_Navesink_%28492062853%29.jpg/330px-Twin_Lights_of_the_Navesink_%28492062853%29.jpg,Manmade
"St. Mary's Episcopal Church, Burlington, New Jersey","St. Mary's Episcopal Church is a historic Episcopal parish in Burlington, Burlington County, New Jersey, United States. The original church was built in 1703. It was supplemented with a new church on adjacent land in 1854. On May 31, 1972, the new church was added to the National Register of Historic Places and on June 24, 1986, it was declared a National Historic Landmark. It is within the Burlington Historic District.",40.07694444,-74.86194444,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/BurlingtonNJ_NewStMarysChurch_02.jpg/330px-BurlingtonNJ_NewStMarysChurch_02.jpg,Manmade
Abel and Mary Nicholson House,"The Abel and Mary Nicholson House is brick house built in 1722 in Elsinboro Township, New Jersey, United States. It is an excellent example of a Delaware Valley patterned brick building. The vitrified bricks form geometric designs and highlight the year of construction. The building has not been significantly altered since it was built and has been receiving grants to help preserve it. It was designated a National Historic Landmark for its architecture in 2000",39.51944444,-75.48638889,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Nicholson_%28Abel%29_House%2C_Elsinboro_%28Salem_County%2C_New_Jersey%29.jpg/330px-Nicholson_%28Abel%29_House%2C_Elsinboro_%28Salem_County%2C_New_Jersey%29.jpg,Manmade
Old Barracks Museum,"The Old Barracks Museum, also known just as the Old Barracks, is a historic building located at 101 Barracks Street in Trenton, Mercer County, New Jersey. Built in 1758 to house soldiers of the British Army, it is the only remaining colonial barracks in the state and is one of the few tangible surviving elements of the 1776 Battle of Trenton. The building was added to the National Register of Historic Places on January 25, 1971 and listed as a National Historic Landmark on November 28, 1972, for its significance in military history. It is now a state-run historic site and museum...",40.21972222,-74.76861111,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Old_Barracks_Museum%2C_Trenton%2C_New_Jersey.jpg/330px-Old_Barracks_Museum%2C_Trenton%2C_New_Jersey.jpg,Manmade
Old Queens,"Old Queens is the oldest extant building at Rutgers University and is the symbolic heart of the university's campus in New Brunswick in Middlesex County, New Jersey in the United States. Rutgers, the eighth-oldest college in the United States, was founded in 1766 during the American colonial period as Queen's College. Queen's College was named for Charlotte of Mecklenburg-Strelitz, the daughter of a German duke who became the queen consort of British king George III. Old Queens is located on a six-acre hilltop city block bounded by Somerset Street, Hamilton Street, College Avenue and George Street that was previously an apple orchard. Donated to the college in 1807 by James Parker, Jr., this city block become known the Queen's Campus and is the historic core of the university. Because of this, by metonymy, the name ""Old Queens"" came to be used as a reference to Rutgers College and is often invoked as an allusive reference to the university or to its administration.",40.5017645,-74.44793419999999,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Old_Queens%2C_New_Brunswick%2C_NJ_-_looking_north%2C_2014.jpg/330px-Old_Queens%2C_New_Brunswick%2C_NJ_-_looking_north%2C_2014.jpg,Manmade
Palisades Interstate Park Commission,"The Palisades Interstate Park Commission (PIPC) was formed in 1900 by Governors Theodore Roosevelt of New York and Foster Voorhees of New Jersey in response to the quarrying operations along the Palisades Cliffs of New Jersey. The Palisades, a National Natural Landmark that are also called the New Jersey Palisades or the Hudson River Palisades, are a line of steep cliffs along the west side of the lower Hudson River in Northeastern New Jersey and Southeastern New York in the United States. After its formation, the PIPC quickly moved to acquire the lands at the base of the Palisades to stop quarrying operations in both New York and New Jersey. The commission consists of ten commissioners, five appointed by each governor, and was ratified by an Act of Congress in 1937 when its interstate compact was approved. Today, the Commission owns and operates more than 125,000 acres of public parkland in New York and New Jersey including 21 state parks, 8 historic sites, and the Palisades Interstate Parkway. These parks are visited by more than 7 million people annually.",40.99467118715131,-73.9065385145986,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Kanawauke.jpg/330px-Kanawauke.jpg,Manmade
Paulsdale,"Paulsdale is a historic estate and house museum in Mount Laurel Township, New Jersey. Built about 1840, it was the birthplace and childhood home of Alice Paul (1885-1977), a major leader in the Women's suffrage movement in the United States, whose activism led to passage of the Nineteenth Amendment to the United States Constitution, granting women the right to vote. It was added to the National Register of Historic Places on July 5, 1989, for its significance in social history and politics/government. Paulsdale was designated a National Historic Landmark in 1991.",39.95666667,-74.93069444,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Paulsdale.jpg/330px-Paulsdale.jpg,Manmade
President's House (Princeton University),"The President's House, also known as the John Maclean House, or simply the Maclean House, in Princeton, Mercer County, New Jersey, United States, was built to serve as the home of the President of the College of New Jersey, which later became Princeton University. It was completed in 1756, the same year as Nassau Hall. United States Founding Father John Witherspoon lived here from 1768 through 1779, during which time he served as a delegate to the Continental Congress and signed the Declaration of Independence. George Washington occupied Maclean House in January 1777, during the Battle of Princeton and in 1783 while Congress met in Nassau Hall.",40.34914373,-74.6601983,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Maclean_house.jpg/330px-Maclean_house.jpg,Manmade
Princeton Battlefield,"The Princeton Battlefield in Princeton, Mercer County, New Jersey, United States, is where American and British troops fought each other on January 3, 1777, in the Battle of Princeton during the American Revolutionary War. The battle ended when the British soldiers in Nassau Hall surrendered. This success, following those at the Battle of Trenton on December 26, 1776, and the Battle of the Assunpink Creek the day before, helped improve American morale.",40.33083333,-74.67555556,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Princeton_Battlefield_State_Park_%28Princeton%2C_NJ%29.JPG/330px-Princeton_Battlefield_State_Park_%28Princeton%2C_NJ%29.JPG,Manmade
"Prospect House (Princeton, New Jersey)","Prospect House, known also as just Prospect, is a historic house on the Princeton University campus in Princeton, New Jersey, United States. Built in 1851, it is a fine example of the work of architect John Notman who helped popularize Italianate architecture in America. Notable residents include Woodrow Wilson during his tenure as president of the university. The building now serves as a faculty club. It was designated a National Historic Landmark in 1985 for its architecture and historic associations.",40.34693056,-74.65676944,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Princeton_University_Prospect.jpg/330px-Princeton_University_Prospect.jpg,Manmade
"Radburn, New Jersey","Radburn is an unincorporated community located within the borough of Fair Lawn in Bergen County, in the U.S. state of New Jersey.",40.9425,-74.11666667,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Radburn_Cellular_Street_Pattern.jpg/330px-Radburn_Cellular_Street_Pattern.jpg,Manmade
Red Bank Battlefield,"The Red Bank Battlefield is located along the Delaware River in National Park, Gloucester County, New Jersey. It was the location of the Battle of Red Bank in the American Revolutionary War on October 22, 1777. Fort Mercer and its sister, Fort Mifflin in Pennsylvania, defended the river and prevented the British from using it for transportation. The forts successfully delayed the British, but in the end, they were both destroyed or abandoned.",39.87027778,-75.19027778,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Red_Bank_Battle_Monument%2C_1906%2C_National_Park%2C_NJ.jpg/330px-Red_Bank_Battle_Monument%2C_1906%2C_National_Park%2C_NJ.jpg,Manmade
Ringwood Manor,"Ringwood Manor, located in Passaic County, New Jersey, was the site of an ironworks and home to a number of well-known ironmasters from the 1740s to the late 19th century. The current manor house was not built until 1807.",41.14444444,-74.25277778,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ringwood_Manor_spring_2015.jpg/330px-Ringwood_Manor_spring_2015.jpg,Manmade
Sandy Hook Light,"The Sandy Hook Lighthouse, located about one and a half statute miles (2.4 km) inland from the tip of Sandy Hook, New Jersey, is the oldest working lighthouse in the United States. It was designed and built on June 11, 1764 by Isaac Conro. At that time, it stood only 500 feet from the tip of Sandy Hook; however, today, due to growth caused by littoral drift, it is almost one and a half miles (2.4 km) inland from the tip. It was listed as a National Historic Landmark in 1964 and added to the National Register of Historic Places on October 15, 1966, for its significance in commerce and transportation.",40.46166667,-74.00194444,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Sandy_Hook_Lighthouse_October_2020_002.jpg/330px-Sandy_Hook_Lighthouse_October_2020_002.jpg,Manmade
Seabright Lawn Tennis and Cricket Club,"The Seabright Lawn Tennis and Cricket Club is a historic private sports club in Rumson, Monmouth County, New Jersey, United States. Founded in 1877 and incorporated in 1886, it is one of the oldest active tennis clubs and claims to be the oldest lawn tennis club in the United States. Most of the club's present facilities were designated a National Historic Landmark in 1992 in recognition of this history.",40.36647222,-73.98355556,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Seabright-tennis-club.JPG/330px-Seabright-tennis-club.JPG,Manmade
Shadow Lawn (New Jersey),"Shadow Lawn is a historic building on the campus of Monmouth University in West Long Branch, Monmouth County, New Jersey, United States. Built in 1927 for Hubert T. Parson, president of the F.W. Woolworth Company, it was one of the last large estate houses to be built before the Great Depression. It was designated a National Historic Landmark in 1985 for its architecture.",40.27944444,-74.00527778,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Woodrow_Wilson_Hall%2C_West_Long_Branch%2C_NJ_-_south_view.jpg/330px-Woodrow_Wilson_Hall%2C_West_Long_Branch%2C_NJ_-_south_view.jpg,Manmade
Speedwell Ironworks,"Speedwell Ironworks was an ironworks in Speedwell Village, on Speedwell Avenue, just north of downtown Morristown, in Morris County, New Jersey, United States. At this site Alfred Vail and Samuel Morse first demonstrated their electric telegraph. Speedwell Ironworks also provided most of the machinery for the SS Savannah, the first steamship to cross the Atlantic Ocean. The site is still open to the public, and has seven buildings on display. The site, now named Historical Speedwell, is a historic site of the Morris County Park Commission. It was designated a National Historic Landmark in 1974.",40.81416,-74.480488,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Speedwell_Ironworks_factory_building.jpg/330px-Speedwell_Ironworks_factory_building.jpg,Manmade
"Elizabeth Cady Stanton House (Tenafly, New Jersey)","The Elizabeth Cady Stanton House in Tenafly, Bergen County, New Jersey, United States, is where Elizabeth Cady Stanton lived from 1868 to 1887, her most active years as a women's rights activist. She had previously lived in Seneca Falls, New York and Boston, Massachusetts.",40.9266,-73.9544,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/ELIZABETH_CADY_STANTON_HOUSE_NHL%2C_TENAFLY%2C_BERGEN_COUNTY.jpg/330px-ELIZABETH_CADY_STANTON_HOUSE_NHL%2C_TENAFLY%2C_BERGEN_COUNTY.jpg,Manmade
William Trent House,"The William Trent House is a historic building located at 15 Market Street in Trenton, Mercer County, New Jersey. It was built in 1719 for William Trent and is the oldest building in Trenton. He founded the eponymous town, which became the capital of New Jersey. It has served as the residence for three Governors. The house was added to the National Register of Historic Places and listed as a National Historic Landmark on April 15, 1970, for its significance as an example of Early Georgian Colonial architecture.",40.21269444,-74.76602778,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/William_Trent_House%2C_Trenton%2C_NJ.jpg/330px-William_Trent_House%2C_Trenton%2C_NJ.jpg,Manmade
Washington Crossing State Park,"Washington Crossing State Park is a 3,575-acre (14 km2) New Jersey state park that is part of Washington's Crossing, a U.S. National Historic Landmark area. It is located in the Washington Crossing and Titusville sections of Hopewell Township in Mercer County, north of Trenton along the Delaware River. The park is operated and maintained by the New Jersey Division of Parks and Forestry. It is supported by the Washington Crossing Park Association, a friends group that works to preserve, enhance, and advocate for the park.",40.31111111,-74.86361111,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Washington_Crossing_NJ_State_Park_Delaware_River_looking_across_to_Pennsylvania.JPG/330px-Washington_Crossing_NJ_State_Park_Delaware_River_looking_across_to_Pennsylvania.JPG,Manmade
Walt Whitman House,"The Walt Whitman House is a historic building in Camden, New Jersey, United States, which was the last residence of American poet Walt Whitman, in his declining years before his death. It is located at 330 Dr. Martin Luther King Jr. Boulevard, known as Mickle St. during Whitman's time there.",39.9425,-75.12388889,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Walt_Whitman%27s_house_Wellcome_L0010043.jpg/330px-Walt_Whitman%27s_house_Wellcome_L0010043.jpg,Manmade
Ellis Island,"Ellis Island is an island in New York Harbor, within the U.S. states of New Jersey and New York. Owned by the U.S. government, Ellis Island was once the busiest immigrant inspection and processing station in the United States. From 1892 to 1954, nearly 12 million immigrants arriving at the Port of New York and New Jersey were processed there; approximately 40% of Americans may be descended from these immigrants. It has been part of the Statue of Liberty National Monument since 1965 and is accessible to the public only by ferry. The north side of the island is a national museum of immigration, while the south side of the island, including the Ellis Island Immigrant Hospital, is open to the public through guided tours.",40.69944444,-74.03972222,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Aerial_view_of_Ellis_Island%2C_Jersey_City%2C_New_Jersey_LCCN2011635626_-_cropped_balance.jpg/330px-Aerial_view_of_Ellis_Island%2C_Jersey_City%2C_New_Jersey_LCCN2011635626_-_cropped_balance.jpg,Manmade
Thomas Edison National Historical Park,"Thomas Edison National Historical Park preserves Thomas Edison's laboratory and residence, Glenmont, in West Orange, New Jersey, United States. These were designed, in 1887, by architect Henry Hudson Holly. The Edison laboratories operated for more than 40 years. Out of the West Orange laboratories came the motion picture camera, improved phonographs, sound recordings, silent and sound movies and the nickel-iron alkaline electric storage battery.",40.78361111,-74.23361111,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Edison_labs_Main_St_Lakeside_Av_jeh.jpg/330px-Edison_labs_Main_St_Lakeside_Av_jeh.jpg,Manmade
Morristown National Historical Park,"Morristown National Historical Park is a United States National Historical Park, headquartered in Morristown, New Jersey, consisting of four sites important during the American Revolutionary War: Jockey Hollow, Ford Mansion, Fort Nonsense, and Washington's Headquarters Museum.",40.79638889,-74.46666667,New Jersey,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Ford_Mansion%2C_Morristown%2C_NJ_-_looking_north.jpg/330px-Ford_Mansion%2C_Morristown%2C_NJ_-_looking_north.jpg,Manmade
Abo (historic place),"Abó, is a pueblo ruin in New Mexico that is preserved as part of the Salinas Pueblo Missions National Monument. The ruins are located about 9 miles (14 km) west of Mountainair, at about 6,100 feet (1,900 m) above sea level. They are said to date back to the 14th century. It was a major trading station during its time. There is a visitor contact station, a 0.25 miles (0.40 km) trail through the mission ruins, and a 0.5 miles (0.80 km) trail around the unexcavated pueblo ruins. The site was declared a National Historic Landmark in 1962.",34.44888889,-106.37138889,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Aboruins.JPG/330px-Aboruins.JPG,Manmade
Acoma Pueblo,"Acoma Pueblo is a Native American pueblo approximately 60 miles (97 km) west of Albuquerque, New Mexico, in the United States.",34.89638889,-107.58194444,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Acoma_Pueblo_Sky_City_2.jpg/330px-Acoma_Pueblo_Sky_City_2.jpg,Manmade
Bandelier National Monument,"Bandelier National Monument is a 33,677-acre (136 km2) United States National Monument near Los Alamos in Sandoval and Los Alamos counties, New Mexico. The monument preserves the homes and territory of the Ancestral Puebloans of a later era in the Southwest. Most of the pueblo structures date to two eras, dating between AD 1150 and 1600.",35.77888889,-106.32111111,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Bandelier_Kiva.jpg/330px-Bandelier_Kiva.jpg,Manmade
Barrio de Analco Historic District,"The Barrio de Analco Historic District is a National Historic Landmark District centered at the junction of East De Vargas Street and Old Santa Fe Trail in Santa Fe, New Mexico. The seven buildings of the district represent one of the oldest clusters of what were basically working-class or lower-class residences in North America, and are in a cross-section of pre-statehood architectural styles. It includes two of the oldest colonial-era buildings in the southwest, the San Miguel Mission church (1710), and the ""Oldest House"", built in 1620 and now a museum. The district was declared a National Historic Landmark in 1968.",35.68333333,-105.93638889,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Santa_Fe_San_miguel_chapel.jpg/330px-Santa_Fe_San_miguel_chapel.jpg,Manmade
Big Bead Mesa,"Big Bead Mesa is a historic Navajo habitation site near Grants, New Mexico, within Cibola National Forest. Occupied from the mid-18th to early 19th century, the site gives an important window into the relations between the Navajo and the Puebloans of that time. First explored archaeologically in 1939, it was declared a National Historic Landmark in 1964.",35.49416667,-107.21611111,New Mexico,,Manmade
Blackwater Draw,"Blackwater Draw is an intermittent stream channel about 140 km (87 mi) long, with headwaters in Roosevelt County, New Mexico, about 18 km (11 mi) southwest of Clovis, New Mexico, and flows southeastward across the Llano Estacado toward the city of Lubbock, Texas, where it joins Yellow House Draw to form Yellow House Canyon at the head of the North Fork Double Mountain Fork Brazos River. It stretches across eastern Roosevelt County, New Mexico, and Bailey, Lamb, Hale, and Lubbock Counties of West Texas and drains an area of 1,560 sq mi (4,040 km2).",34.277874,-103.32458,New Mexico,https://upload.wikimedia.org/wikipedia/en/2/20/Blackwater_Draw_%28museum_logo%29.jpg,Manmade
